<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/$stack40_$$A_3
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/$stack40_$$A_4
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/$stack40_$$A_5
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_6#_393
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_4#_392
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_7#_447
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_11#_351
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToResolve#16_$$A_1#_412
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/minTypeDiffWeight#_417
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_9#_512
<org.springframework.beans.factory.support.ConstructorResolver: org.springframework.beans.BeanWrapper instantiateUsingFactoryMethod(java.lang.String,org.springframework.beans.factory.support.RootBeanDefinition,java.lang.Object[])>/argsToUse_$$A_8#_502
<org.apache.commons.logging.LogFactory: java.util.Hashtable createFactoryStore()>/storeImplementationClass#_346
<org.apache.commons.logging.LogFactory: java.util.Hashtable createFactoryStore()>/storeImplementationClass_$$A_1#_375
<org.apache.commons.logging.LogFactory: java.util.Hashtable createFactoryStore()>/storeImplementationClass_$$A_3#_351
<org.apache.commons.logging.LogFactory: java.util.Hashtable createFactoryStore()>/storeImplementationClass_$$A_7#_371
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/baseClassLoader#_461
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_2#_501
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_3#_528
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_4#_561
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/useTCCLStr_$$A_3#_528
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/useTCCLStr_$$A_4#_561
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/useTCCLStr_$$A_5#_528
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_1#_497
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_5#_528
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/useTCCLStr_$$A_7#_624
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_7#_570
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_8#_575
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_9#_437
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_10#_585
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_6#_569
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_12#_618
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_13#_624
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_11#_612
<org.apache.commons.logging.LogFactory: org.apache.commons.logging.LogFactory getFactory()>/factory_$$A_14#_650
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/newProps#_1478
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_2#_1482
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_3#_1511
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_1#_1473
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_5#_1473
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_4#_1516
<org.apache.commons.logging.LogFactory: java.util.Properties getConfigurationFile(java.lang.ClassLoader,java.lang.String)>/props_$$A_6#_1529
<java.util.Locale: java.util.Locale initDefault()>/l3_$$A_1#_875
<java.util.Locale: java.util.Locale initDefault()>/l3_$$A_2#_877
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/l1_$$A_4#_657
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/l2_$$A_1#_661
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/l2_$$A_3#_677
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/l1_$$A_9#_677
<javax.security.auth.Subject$SecureSet: boolean remove(java.lang.Object)>/l3#_1143
<javax.security.auth.Subject$SecureSet: boolean remove(java.lang.Object)>/l3_$$A_3#_1150
<javax.security.auth.Subject$SecureSet: boolean remove(java.lang.Object)>/l3_$$A_2#_1149
<javax.security.auth.Subject$SecureSet: boolean contains(java.lang.Object)>/l3#_1171
<javax.security.auth.Subject$SecureSet: boolean contains(java.lang.Object)>/l3_$$A_3#_1191
<javax.security.auth.Subject$SecureSet: boolean contains(java.lang.Object)>/l3_$$A_2#_1190
<org.mockito.cglib.core.ReflectUtils: java.lang.Class defineClass(java.lang.String,byte[],java.lang.ClassLoader)>/$stack4
<org.springframework.beans.factory.support.AbstractBeanDefinitionReader: int loadBeanDefinitions(java.lang.String,java.util.Set)>/l9#_180
<org.springframework.core.convert.TypeDescriptor: java.lang.String toString()>/anns#_466
<org.springframework.core.convert.TypeDescriptor: java.lang.String toString()>/l6#_467
<java.net.URL: java.net.URLStreamHandler getURLStreamHandler(java.lang.String)>/l3_$$A_4#_1190
<java.net.URL: java.net.URLStreamHandler getURLStreamHandler(java.lang.String)>/l3_$$A_5#_1148
<org.springframework.expression.spel.ast.FunctionReference: org.springframework.expression.TypedValue executeFunctionJLRMethod(org.springframework.expression.spel.ExpressionState,java.lang.reflect.Method)>/functionArgs_$$A_3#_88
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>/parentResult#_146
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>/l9#_150
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>/result_$$A_2#_156
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class)>/result_$$A_1#_155
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>/parentResult#_189
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>/l11#_193
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>/result_$$A_2#_199
<org.springframework.beans.factory.BeanFactoryUtils: java.lang.String[] beanNamesForTypeIncludingAncestors(org.springframework.beans.factory.ListableBeanFactory,java.lang.Class,boolean,boolean)>/result_$$A_1#_198
<sun.security.util.AlgorithmDecomposer: java.util.Set decomposeImpl(java.lang.String)>/l1#_44
<sun.security.util.AlgorithmDecomposer: java.util.Set decomposeImpl(java.lang.String)>/l3#_47
<sun.security.util.AlgorithmDecomposer: java.util.Set decomposeImpl(java.lang.String)>/l7#_57
<sun.security.util.AlgorithmDecomposer: java.util.Set decomposeImpl(java.lang.String)>/l8#_59
<org.springframework.beans.factory.support.ConstructorResolver$2: java.lang.reflect.Method[] run()>/$stack4
<org.springframework.beans.factory.support.ConstructorResolver$2: java.lang.reflect.Method[] run()>/$stack4_$$A_2
<com.thoughtworks.paranamer.CachingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/names_$$A_2#_77
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/l2_$$A_2#_237
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/l2_$$A_3#_239
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/$stack9_$$A_2
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/$stack9_$$A_3
<javax.crypto.JceSecurity: java.net.URL getCodeBase(java.lang.Class)>/$stack9_$$A_1
<org.springframework.beans.factory.support.AbstractBeanFactory: java.lang.String[] getAliases(java.lang.String)>/retrievedAliases#_590
<org.springframework.beans.factory.support.AbstractBeanFactory: java.lang.String[] getAliases(java.lang.String)>/l10#_591
<com.google.common.collect.SingletonImmutableSet: java.lang.Object[] toArray(java.lang.Object[])>/objectArray#_88
<org.springframework.context.support.DefaultLifecycleProcessor: void doStart(java.util.Map,java.lang.String)>/dependenciesForBean#_157
<org.springframework.context.support.DefaultLifecycleProcessor: void doStart(java.util.Map,java.lang.String)>/l8#_158
<org.springframework.context.support.DefaultLifecycleProcessor: void doStop(java.util.Map,java.lang.String,java.util.concurrent.CountDownLatch,java.util.Set)>/dependentBeans#_211
<org.springframework.context.support.DefaultLifecycleProcessor: void doStop(java.util.Map,java.lang.String,java.util.concurrent.CountDownLatch,java.util.Set)>/l10#_212
<org.springframework.context.support.DefaultLifecycleProcessor: java.util.Map getLifecycleBeans()>/beanNames#_265
<org.springframework.context.support.DefaultLifecycleProcessor: java.util.Map getLifecycleBeans()>/l6#_266
<java.security.KeyStore: java.lang.String getDefaultType()>/l0_$$A_2#_972
<org.picocontainer.parameters.ComponentParameter$1: java.lang.Object resolveInstance()>/result_$$A_5#_142
<org.picocontainer.parameters.ComponentParameter$1: java.lang.Object resolveInstance()>/result_$$A_4#_141
<org.springframework.core.convert.support.PropertyTypeDescriptor: java.lang.annotation.Annotation[] getAnnotations()>/anns_$$A_2#_116
<java.beans.Introspector: java.beans.EventSetDescriptor[] getTargetEventInfo()>/l2#6_$$A_5#_1130
<org.springframework.core.io.support.ResourceArrayPropertyEditor: void setValue(java.lang.Object)>/resources#_122
<org.springframework.core.io.support.ResourceArrayPropertyEditor: void setValue(java.lang.Object)>/l11#_123
<javax.xml.parsers.FactoryFinder: java.lang.Object find(java.lang.Class,java.lang.String)>/systemProp_$$A_1#_269
<javax.xml.parsers.FactoryFinder: java.lang.Object find(java.lang.Class,java.lang.String)>/systemProp_$$A_2#_237
<javax.xml.parsers.FactoryFinder: java.lang.Object find(java.lang.Class,java.lang.String)>/systemProp_$$A_4#_233
<javax.xml.parsers.FactoryFinder: java.lang.Object find(java.lang.Class,java.lang.String)>/systemProp_$$A_5#_264
<org.picocontainer.behaviors.HiddenImplementation: java.lang.Object getComponentInstance(org.picocontainer.PicoContainer,java.lang.reflect.Type)>/$stack19
<org.picocontainer.behaviors.HiddenImplementation: java.lang.Object getComponentInstance(org.picocontainer.PicoContainer,java.lang.reflect.Type)>/classes#_51
<java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet: java.lang.Object[] toArray(java.lang.Object[])>/$stack6
<org.springframework.beans.MutablePropertyValues: void <init>(org.springframework.beans.PropertyValues)>/pvs#_67
<org.springframework.beans.MutablePropertyValues: void <init>(org.springframework.beans.PropertyValues)>/l6#_69
<org.springframework.beans.MutablePropertyValues: org.springframework.beans.MutablePropertyValues addPropertyValues(org.springframework.beans.PropertyValues)>/pvs#_136
<org.springframework.beans.MutablePropertyValues: org.springframework.beans.MutablePropertyValues addPropertyValues(org.springframework.beans.PropertyValues)>/l6#_137
<java.nio.charset.Charset: boolean atBugLevel(java.lang.String)>/l1_$$A_1#_284
<java.nio.charset.Charset: boolean atBugLevel(java.lang.String)>/l1_$$A_2#_285
<java.nio.charset.Charset: java.nio.charset.Charset lookup2(java.lang.String)>/$stack10
<java.nio.charset.Charset: java.nio.charset.Charset lookup2(java.lang.String)>/l2_$$A_2#_477
<java.lang.reflect.Constructor: java.lang.Object newInstance(java.lang.Object[])>/l2#12_$$A_2#_421
<java.lang.reflect.Constructor: java.lang.Object newInstance(java.lang.Object[])>/l2#12_$$A_1#_420
<java.lang.reflect.Constructor: sun.reflect.ConstructorAccessor acquireConstructorAccessor()>/l1_$$A_4#_462
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/registry#15#_613
<org.springframework.context.support.AbstractApplicationContext: void invokeBeanFactoryPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/l10#_621
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/postProcessorNames#_673
<org.springframework.context.support.AbstractApplicationContext: void registerBeanPostProcessors(org.springframework.beans.factory.config.ConfigurableListableBeanFactory)>/pp#_687
<org.picocontainer.injectors.MethodInjector$1: java.lang.Object run(java.lang.Object)>/methodParameters_$$A_3#_102
<org.picocontainer.injectors.MethodInjector$1: java.lang.Object run(java.lang.Object)>/methodParameters_$$A_4#_98
<org.springframework.context.support.AbstractApplicationContext: void registerListeners()>/listener#3#_856
<org.springframework.context.support.AbstractApplicationContext: void registerListeners()>/l5#_857
<org.springframework.expression.spel.ast.Projection: java.lang.Class determineCommonType(java.lang.Class,java.lang.Class)>/interfaces#_149
<org.springframework.expression.spel.ast.Projection: java.lang.Class determineCommonType(java.lang.Class,java.lang.Class)>/l8#_150
<sun.util.logging.LoggingSupport: java.lang.String getSimpleFormat(boolean)>/l1_$$A_5#_181
<java.util.AbstractCollection: java.lang.Object[] toArray()>/$stack8_$$A_1
<java.util.AbstractCollection: java.lang.Object[] toArray()>/$stack8
<java.util.AbstractCollection: java.lang.Object[] toArray()>/$stack8_$$A_2
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack24
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack15_$$A_1
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack24_$$A_2
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack15
<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack15_$$A_2
<java.util.AbstractCollection: java.lang.Object[] finishToArray(java.lang.Object[],java.util.Iterator)>/$stack7
<java.util.AbstractCollection: java.lang.Object[] finishToArray(java.lang.Object[],java.util.Iterator)>/$stack7_$$A_2
<java.util.AbstractCollection: java.lang.Object[] finishToArray(java.lang.Object[],java.util.Iterator)>/l0_$$A_3#_231
<com.google.common.collect.ForwardingCollection: java.lang.Object[] toArray()>/$stack2
<com.google.common.collect.ForwardingCollection: java.lang.Object[] toArray(java.lang.Object[])>/$stack3
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] getResources(java.lang.String)>/$stack22
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] getResources(java.lang.String)>/$stack21
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] getResources(java.lang.String)>/$stack12
<java.nio.file.FileSystems$DefaultFileSystemHolder: java.nio.file.spi.FileSystemProvider getDefaultProvider()>/l2#_115
<sun.security.pkcs.PKCS7: void parseNetscapeCertChain(sun.security.util.DerValue)>/l3#_232
<org.picocontainer.paranamer.AdaptiveParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/names#_75
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l3#_279
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l6#8_$$A_4#_385
<sun.security.pkcs.PKCS7: void parseOldSignedData(sun.security.util.DerValue)>/l3#_409
<sun.security.pkcs.PKCS7: void parseOldSignedData(sun.security.util.DerValue)>/l6#7#_432
<sun.security.pkcs.PKCS7: void parseOldSignedData(sun.security.util.DerValue)>/l7#20#_467
<java.util.jar.JarVerifier: void processEntry(sun.security.util.ManifestEntryVerifier)>/$stack84
<java.util.jar.JarVerifier: java.security.cert.Certificate[] getCerts(java.util.jar.JarFile,java.util.jar.JarEntry)>/$stack4
<java.lang.Package: java.lang.Package getPackage(java.lang.Class)>/$stack8
<java.net.URLClassLoader: java.net.URL[] getURLs()>/$stack2
<java.net.URLClassLoader: java.lang.Package getAndVerifyPackage(java.lang.String,java.util.jar.Manifest,java.net.URL)>/l4#_393
<java.net.URLClassLoader: void definePackageInternal(java.lang.String,java.util.jar.Manifest,java.net.URL)>/$stack5
<java.net.URLClassLoader: void definePackageInternal(java.lang.String,java.util.jar.Manifest,java.net.URL)>/$stack9
<sun.security.util.DisabledAlgorithmConstraints$Constraints: void <init>(java.lang.String[])>/l12#_276
<br.com.caelum.vraptor.http.route.DefaultParametersControl: java.lang.String fillUri(java.lang.String[],java.lang.Object[])>/splittedPatterns#_93
<java.util.Formatter: java.util.Formatter format(java.util.Locale,java.lang.String,java.lang.Object[])>/l6#_2501
<java.lang.String: java.lang.String[] split(java.lang.String,int)>/$stack14
<java.lang.String: java.lang.String[] split(java.lang.String)>/$stack2
<org.springframework.beans.factory.support.DefaultSingletonBeanRegistry: java.lang.String[] getSingletonNames()>/$stack4
<com.thoughtworks.paranamer.BytecodeReadingParanamer: java.lang.String[] lookupParameterNames(java.lang.reflect.AccessibleObject,boolean)>/parameterNamesForMethod#_104
<org.springframework.beans.factory.support.DefaultSingletonBeanRegistry: java.lang.String[] getDependentBeans(java.lang.String)>/$stack5
<org.springframework.beans.factory.support.DefaultSingletonBeanRegistry: void destroySingletons()>/disposableBeanNames#_429
<org.picocontainer.injectors.ParameterNameBinding: java.lang.String getName()>/strings#_38
<java.lang.StringCoding: java.nio.charset.Charset lookupCharset(java.lang.String)>/$stack3
<org.springframework.core.convert.support.StringToArrayConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>/fields#_55
<ognl.OgnlRuntime: java.lang.Object getConvertedType(ognl.OgnlContext,java.lang.Object,java.lang.reflect.Member,java.lang.String,java.lang.Object,java.lang.Class)>/$stack7
<ognl.OgnlRuntime: boolean getConvertedTypes(ognl.OgnlContext,java.lang.Object,java.lang.reflect.Member,java.lang.String,java.lang.Class[],java.lang.Object[],java.lang.Object[])>/v#_1057
<ognl.OgnlRuntime: java.lang.reflect.Method getAppropriateMethod(ognl.OgnlContext,java.lang.Object,java.lang.Object,java.lang.String,java.util.List,java.lang.Object[],java.lang.Object[])>/$stack31
<java.util.jar.JarFile$JarFileEntry: java.security.cert.Certificate[] getCertificates()>/$stack14
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADog()>/deserialized#_144
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeAListOfDogs()>/deserialized#_161
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeAListOfDogsWithNoRoot()>/deserialized#_181
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeAListOfDogsWhenMethodHasMoreThenOneParameter()>/deserialized#_201
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogWithoutRoot()>/deserialized#_222
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogWithDeserializerAdapter()>/deserialized#_242
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgument()>/deserialized#_257
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgumentAndHasNotRoot()>/deserialized#_272
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgumentAndTheXmlIsTheLastOne()>/deserialized#_287
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldBeAbleToDeserializeADogNamedDifferently()>/deserialized#_302
<sun.reflect.annotation.AnnotationParser: java.lang.annotation.Annotation parseAnnotation(java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class,boolean)>/$stack4
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeADogWithCalendarAttribute()>/deserialized#_319
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeADogWithCalendarAsISO8601Attribute()>/deserialized#_341
<sun.reflect.annotation.AnnotationParser: java.lang.annotation.Annotation parseAnnotation2(java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class,boolean,java.lang.Class[])>/$stack25
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeADogWithCalendarAsObjectAttribute()>/deserialized#_362
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldHonorRequestHeaderAcceptCharset()>/deserialized#_381
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void whenNoCharsetHeaderIsFoundThanAssumeItIsUTF8()>/deserialized#_397
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldByPassDeserializationWhenHasNoContent()>/deserialized#_412
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeFromGenericTypeOneParam()>/deserialized#_427
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeFromGenericTypeTwoParams()>/deserialized#_443
<br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest: void shouldDeserializeWithoutGenericType()>/deserialized#_462
<sun.reflect.annotation.AnnotationParser: java.lang.Object parseAnnotationArray(int,java.lang.Class,java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class)>/$stack15
<sun.security.x509.X509CRLImpl: void parse(sun.security.util.DerValue)>/l7#_1150
<org.springframework.core.convert.support.GenericConversionService: org.springframework.core.convert.converter.GenericConverter$ConvertiblePair getRequiredTypeInfo(java.lang.Object,java.lang.Class)>/args#_297
<org.springframework.util.StringUtils: java.lang.String cleanPath(java.lang.String)>/pathArray#_602
<org.springframework.util.StringUtils: java.util.Locale parseLocaleString(java.lang.String)>/parts#_654
<org.springframework.util.StringUtils: java.lang.String[] tokenizeToStringArray(java.lang.String,java.lang.String)>/$stack2
<org.springframework.util.StringUtils: java.lang.String[] tokenizeToStringArray(java.lang.String,java.lang.String,boolean,boolean)>/$stack18
<org.springframework.util.StringUtils: java.lang.String[] delimitedListToStringArray(java.lang.String,java.lang.String)>/$stack2
<org.springframework.util.StringUtils: java.lang.String[] delimitedListToStringArray(java.lang.String,java.lang.String,java.lang.String)>/$stack19
<org.springframework.util.StringUtils: java.lang.String[] commaDelimitedListToStringArray(java.lang.String)>/$stack1
<sun.security.x509.CertificateExtensions: void init(sun.security.util.DerInputStream)>/l2#_84
<sun.security.x509.CertificateExtensions: void encode(java.io.OutputStream,boolean)>/l5#_171
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanDefinitionNames()>/$stack5
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanNamesForType(java.lang.Class)>/$stack2
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.String[] getBeanNamesForType(java.lang.Class,boolean,boolean)>/$stack73
<org.springframework.beans.factory.support.DefaultListableBeanFactory: void freezeConfiguration()>/$stack4
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameObjectTypeAsItsSimpleName()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNamePrimitiveTypeAsItsSimpleName()>/$stack6
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameArrayAsItsSimpleTypeName()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameGenericCollectionUsingOf()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldIgnoreChangesToTheReturnedArrayInSubsequentCalls()>/resultOfFirstCall#_62
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldIgnoreChangesToTheReturnedArrayInSubsequentCalls()>/resultOfSecondCall#_67
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameFieldsAnnotatedWithNamed()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNotNameFieldsByTheFieldNameWhenUsingAnnotation()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameMethodsFieldsWhenAnnotatedOrNot()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameMethodsFieldsWhenAnnotatedOrNot()>/$stack13
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameMethodsFieldsWhenAnnotatedOrNot2()>/$stack5
<br.com.caelum.vraptor.http.ParanamerNameProviderTest: void shouldNameMethodsFieldsWhenAnnotatedOrNot2()>/$stack13
<sun.reflect.ReflectionFactory: sun.reflect.ConstructorAccessor newConstructorAccessor(java.lang.reflect.Constructor)>/$stack24
<sun.security.util.DerInputStream: sun.security.util.DerValue[] getSequence(int)>/$stack6
<sun.security.util.DerInputStream: sun.security.util.DerValue[] getSet(int)>/$stack6
<sun.security.util.DerInputStream: sun.security.util.DerValue[] getSet(int,boolean)>/$stack6
<br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormat: java.lang.String[] getOrderedMimeTypes(java.lang.String)>/$stack24
<br.com.caelum.vraptor.deserialization.gson.GsonDeserialization: java.lang.String getRequestCharset()>/$stack5
<org.picocontainer.parameters.CollectionComponentParameter: java.lang.Object[] access$100(org.picocontainer.parameters.CollectionComponentParameter,org.picocontainer.PicoContainer,java.lang.Class,java.util.Map)>/$stack4
