Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerConcurrencyTest::testDuplicateSerializerWithRegisteredSerializerInstance()V	961	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerConcurrencyTest::testConcurrentUseOfSerializer()V	1144	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::testJavaList()V	7	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::testJavaSet()V	7	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::testJavaDequeue()V	7	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::testForwardEOFExceptionWhileSerializing()V	894	3
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::testForwardEOFExceptionWhileDeserializing()V	922	4
org.apache.flink.api.java.typeutils.runtime.kryo.KryoGenericTypeSerializerTest::validateReferenceMappingEnabled()V	844	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerUpgradeTest$KryoCustomTypeSerializerChangedRegistrationOrderVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoClearedBufferTest::testOutputBufferedBeingClearedInCaseOfException()V	962	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoWithCustomSerializersTest::testJodaTime()V	5	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerUpgradeTest$KryoTypeSerializerEmptyConfigVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::setup()V	1	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::sanityTest()V	31	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::addingTypesIsCompatibleAfterReconfiguration()V	89	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::replacingKryoSerializersIsCompatibleAsIs()V	89	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::reorderingIsCompatibleAfterReconfiguration()V	88	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerSnapshotTest::tryingToRestoreWithNonExistingClassShouldBeIncompatible()V	1023	1
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testMigrationStrategyForRemovedAvroDependency()V	1107	6
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testDeserializingKryoSerializerWithoutAvro()V	1073	818
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testMigrationStrategyWithDifferentKryoType()V	1035	1
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testMigrationOfTypeWithAvroType()V	919	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testMigrationWithTypeDevoidOfAvroTypes()V	917	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerCompatibilityTest::testMigrationStrategyForDifferentRegistrationOrder()V	1401	36
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerUpgradeTest::testSpecifications()Ljava/util/Collection;	16	0
org.apache.flink.api.java.typeutils.runtime.kryo.SerializersTest::testTypeRegistration()V	912	0
org.apache.flink.api.java.typeutils.runtime.kryo.SerializersTest::testTypeRegistrationFromTypeInfo()V	919	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerUpgradeTest$KryoTypeSerializerChangedRegistrationOrderVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerUpgradeTest$KryoTypeSerializerWithUnrelatedConfigVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerClassLoadingTest::setupClassLoader()V	409	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerClassLoadingTest::restoreOriginalClassLoader()V	408	0
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerClassLoadingTest::guardTestAssumptions()V	10	3
org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializerClassLoadingTest::testInstantiate()V	1	0
org.apache.flink.api.java.typeutils.runtime.RowSerializerTest::testRowSerializerWithComplexTypes()V	991	1
org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeComparatorTest::testString()V	2	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeComparatorTest::testSimpleTypesObjects()V	2	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeComparatorTest::testCompositeObject()V	2	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeComparatorTest::testBeanStyleObjects()V	17	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTest::testSpecifications()Ljava/util/Collection;	22	1
org.apache.flink.api.java.typeutils.runtime.tuple.base.TuplePairComparatorTestBase::testEqualityWithReference()V	417	0
org.apache.flink.api.java.typeutils.runtime.tuple.base.TuplePairComparatorTestBase::testInequalityWithReference()V	418	0
org.apache.flink.api.java.typeutils.runtime.tuple.base.TuplePairComparatorTestBase::testGreatSmallAscDescWithReference(Z)V	417	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerUpgradeTest$NullableNotPaddedSerializerVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$NewAndMissingRegisteredPojoSubclassesVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSubclassSerializerTest::testInstantiate()V	1	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerUpgradeTest$TupleSerializerVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	6	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$IdenticalPojoSchemaVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$MissingRegisteredPojoSubclassVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$NewRegisteredPojoSubclassVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$DifferentFieldTypePojoSchemaVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	1	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$ModifiedRegisteredPojoSubclassSchemaVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.DataInputViewStreamTest::testSkip()V	41	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testRestoreSerializerWithSameFields()V	136	2
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testRestoreSerializerWithRemovedFields()V	129	2
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testRestoreSerializerWithNewFields()V	127	2
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithSameFields()V	202	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithRemovedFields()V	205	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithNewFields()V	203	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithNewAndRemovedFields()V	205	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithIncompatibleFieldSerializers()V	205	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithCompatibleAfterMigrationFieldSerializers()V	205	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerSnapshotTest::testResolveSchemaCompatibilityWithCompatibleWithReconfigurationFieldSerializers()V	225	37
org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest::testRowSerializer()V	6	4
org.apache.flink.api.java.typeutils.runtime.LegacyRowSerializerTest::testRowSerializerWithComplexTypes()V	993	0
org.apache.flink.api.java.typeutils.runtime.RowComparatorWithManyFieldsTests::setUp()V	1	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericArraySerializerTest::testString()V	421	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericArraySerializerTest::testSimpleTypesObjects()V	424	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericArraySerializerTest::testCompositeObject()V	415	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericArraySerializerTest::testNestedObjects()V	415	0
org.apache.flink.api.java.typeutils.runtime.AbstractGenericArraySerializerTest::testBeanStyleObjects()V	423	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerUpgradeTest$NullablePaddedSerializerVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.CopyableSerializerUpgradeTest$CopyableSerializerVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.PojoSerializerUpgradeTestSpecifications$DifferentFieldTypePojoSubclassSchemaVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	5	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerTest::init()V	720	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerTest::testWrappingNotNeeded()V	727	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerTest::testWrappingNeeded()V	729	0
org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest::testStringArray()V	986	1
org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest::testPrimitiveArray()V	986	1
org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest::testObjectArrays()V	986	2
org.apache.flink.api.java.typeutils.runtime.MultidimensionalArraySerializerTest::testGenericObjectArrays()V	4	1
org.apache.flink.api.java.typeutils.runtime.AbstractGenericTypeComparatorTest$ComparatorTestInstance::testAll()V	1	0
org.apache.flink.api.java.typeutils.runtime.NullableSerializerUpgradeTest::testSpecifications()Ljava/util/Collection;	16	0
org.apache.flink.api.java.typeutils.runtime.SubclassFromInterfaceSerializerTest::testInstantiate()V	1	0
org.apache.flink.api.java.typeutils.runtime.EitherSerializerTest$EitherSerializerTestInstance::testInstantiate()V	412	1
org.apache.flink.api.java.typeutils.runtime.RowSerializerUpgradeTest::testSpecifications()Ljava/util/Collection;	22	1
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple0()V	998	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple1Int()V	998	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple1String()V	1004	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple1StringArray()V	1004	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple2StringDouble()V	1005	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple2StringStringArray()V	1004	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerTest::testTuple5CustomObjects()V	1013	0
org.apache.flink.api.java.typeutils.runtime.TupleSerializerUpgradeTest::testSpecifications()Ljava/util/Collection;	16	0
org.apache.flink.api.java.typeutils.runtime.ValueSerializerUpgradeTest$ValueSerializerVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	6	0
org.apache.flink.api.java.typeutils.MissingTypeInfoTest::testSerialization()V	1	0
org.apache.flink.api.java.typeutils.MissingTypeInfoTest::testGetTotalFields()V	1	0
org.apache.flink.api.java.typeutils.PojoTypeInformationTest::testSimplePojoTypeExtraction()V	987	0
org.apache.flink.api.java.typeutils.PojoTypeInformationTest::testNestedPojoTypeExtraction()V	987	0
org.apache.flink.api.java.typeutils.PojoTypeInformationTest::testRecursivePojoTypeExtraction()V	987	0
org.apache.flink.api.java.typeutils.PojoTypeInformationTest::testRecursivePojoObjectTypeExtraction()V	994	0
org.apache.flink.api.java.typeutils.PojoParametrizedTypeExtractionTest::testDirectlyCreateTypeInfo()V	999	0
org.apache.flink.api.java.typeutils.PojoParametrizedTypeExtractionTest::testMapReturnTypeInfo()V	1029	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testDuplicateFieldException()V	991	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWithGenericFields()V	991	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testIncorrectPojos()V	991	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testCorrectPojos()V	991	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWC()V	1024	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoAllPublic()V	1011	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoExtendingTuple()V	1009	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWithGenerics()V	998	7
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWithGenericsSomeFieldsGeneric()V	998	6
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWithComplexHierarchy()V	999	7
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference1()V	1030	6
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference2()V	1030	7
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference3()V	1029	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference4()V	1027	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference5()V	1027	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference6()V	1027	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testGenericPojoTypeInference7()V	1027	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testRecursivePojo1()V	997	2
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testRecursivePojo2()V	997	2
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testRecursivePojo3()V	997	3
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testDualUseOfPojo()V	1024	0
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojoWithRecursiveGenericField()V	997	2
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testPojosWithMutualRecursion()V	997	3
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testRecursivePojoWithTypeVariable()V	997	3
org.apache.flink.api.java.typeutils.PojoTypeExtractionTest::testLombokPojo()V	995	4
org.apache.flink.api.java.typeutils.CompositeTypeTest::testGetFlatFields()V	42	21
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testSimpleType()V	1002	0
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMyEitherGenericType()V	1029	2
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMyOptionGenericType()V	1028	2
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMyTuple()V	1027	0
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMyTupleHierarchy()V	997	0
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMyTupleHierarchyWithInference()V	1027	0
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMissingTypeInfo()V	1018	0
org.apache.flink.api.java.typeutils.TypeInfoFactoryTest::testMissingTypeInference()V	1018	0
org.apache.flink.api.java.ClosureCleanerTest::testNonSerializable()V	680	1
org.apache.flink.api.java.ClosureCleanerTest::testCleanedNonSerializable()V	1190	1
org.apache.flink.api.java.ClosureCleanerTest::testSerializable()V	1190	1
org.apache.flink.api.java.ClosureCleanerTest::testNestedSerializable()V	1191	1
org.apache.flink.api.java.ClosureCleanerTest::testNestedNonSerializable()V	1191	1
org.apache.flink.api.java.ClosureCleanerTest::testWrapperClass()V	1190	1
org.apache.flink.api.java.ClosureCleanerTest::testComplexTopLevelClassClean()V	1189	1
org.apache.flink.api.java.ClosureCleanerTest::testComplexInnerClassClean()V	1189	1
org.apache.flink.api.java.ClosureCleanerTest::testSelfReferencingClean()V	1180	0
org.apache.flink.api.java.ClosureCleanerTest::testOuterStaticClassInnerStaticClassInnerAnonymousOrLocalClass()V	1182	0
org.apache.flink.api.java.ClosureCleanerTest::testRealOuterStaticClassInnerStaticClassInnerAnonymousOrLocalClass()V	1182	0
org.apache.flink.api.java.ClosureCleanerTest::testRecursiveClass()V	1181	0
org.apache.flink.api.java.ClosureCleanerTest::testWriteReplace()V	1187	0
org.apache.flink.api.java.ClosureCleanerTest::testWriteReplaceRecursive()V	1188	0
org.apache.flink.api.java.ClosureCleanerTest::testCleanObject()V	1180	0
org.apache.flink.api.common.ExecutionConfigFromConfigurationTest::testNotOverridingIfNotSet()V	418	406
org.apache.flink.api.common.operators.ResourceSpecTest::testLessThanOrEqualWhenBothSpecified()V	126	0
org.apache.flink.api.common.operators.ResourceSpecTest::testLessThanOrEqualWhenBothUnknown()V	119	0
org.apache.flink.api.common.operators.ResourceSpecTest::testLessThanOrEqualWhenUnknownWithSpecified()V	122	0
org.apache.flink.api.common.operators.ResourceSpecTest::testLessThanOrEqualWhenSpecifiedWithUnknown()V	122	0
org.apache.flink.api.common.operators.ResourceSpecTest::testEquals()V	39	0
org.apache.flink.api.common.operators.ResourceSpecTest::testHashCode()V	44	0
org.apache.flink.api.common.operators.ResourceSpecTest::testMerge()V	156	1
org.apache.flink.api.common.operators.ResourceSpecTest::testSerializable()V	1112	0
org.apache.flink.api.common.operators.ResourceSpecTest::testMergeThisUnknown()V	143	0
org.apache.flink.api.common.operators.ResourceSpecTest::testMergeOtherUnknown()V	143	0
org.apache.flink.api.common.operators.ResourceSpecTest::testMergeBothUnknown()V	138	0
org.apache.flink.api.common.operators.ResourceSpecTest::testMergeWithSerializationCopy()V	1197	0
org.apache.flink.api.common.operators.ResourceSpecTest::testSingletonPropertyOfUnknown()V	1104	0
org.apache.flink.api.common.operators.ResourceSpecTest::testSubtract()V	169	1
org.apache.flink.api.common.operators.ResourceSpecTest::testSubtractOtherHasLargerResources()V	151	0
org.apache.flink.api.common.operators.ResourceSpecTest::testSubtractThisUnknown()V	159	0
org.apache.flink.api.common.operators.ResourceSpecTest::testSubtractOtherUnknown()V	159	0
org.apache.flink.api.common.operators.ResourceSpecTest::testZeroExtendedResourceFromConstructor()V	47	1
org.apache.flink.api.common.operators.ResourceSpecTest::testZeroExtendedResourceFromSubtract()V	164	1
org.apache.flink.api.common.operators.DualInputSemanticPropertiesTest::testGetTargetFields()V	59	0
org.apache.flink.api.common.operators.DualInputSemanticPropertiesTest::testGetSourceField()V	59	0
org.apache.flink.api.common.operators.DualInputSemanticPropertiesTest::testGetReadSet()V	46	0
org.apache.flink.api.common.operators.DualInputSemanticPropertiesTest::testAddForwardedFieldsTargetTwice1()V	29	0
org.apache.flink.api.common.operators.DualInputSemanticPropertiesTest::testAddForwardedFieldsTargetTwice2()V	29	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetTargetFields()V	59	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetSourceField()V	59	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetReadSet()V	45	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testAddForwardedFieldsTargetTwice()V	29	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetTargetFieldInvalidIndex()V	31	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetSourceFieldInvalidIndex()V	35	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testGetReadFieldsInvalidIndex()V	6	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testAllForwardedSingleInputSemProps()V	53	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testAllForwardedSingleInputSemPropsInvalidIndex1()V	12	0
org.apache.flink.api.common.operators.SingleInputSemanticPropertiesTest::testAllForwardedSingleInputSemPropsInvalidIndex2()V	5	0
org.apache.flink.api.common.operators.util.FieldSetTest::testFieldSetConstructors()V	55	0
org.apache.flink.api.common.operators.util.FieldSetTest::testFieldSetAdds()V	58	0
org.apache.flink.api.common.operators.util.FieldSetTest::testImmutability()V	41	0
org.apache.flink.api.common.operators.util.FieldSetTest::testAddListToSet()V	57	0
org.apache.flink.api.common.operators.util.FieldListTest::testFieldListConstructors()V	52	0
org.apache.flink.api.common.operators.util.FieldListTest::testFieldListAdds()V	69	0
org.apache.flink.api.common.operators.util.FieldListTest::testImmutability()V	55	0
org.apache.flink.api.common.operators.util.FieldListTest::testAddSetToList()V	68	0
org.apache.flink.api.common.operators.GenericDataSinkBaseTest::testDataSourcePlain()V	152	0
org.apache.flink.api.common.operators.GenericDataSinkBaseTest::testDataSourceWithRuntimeContext()V	152	0
org.apache.flink.api.common.operators.OrderingTest::testNewOrdering()V	88	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testAreCompatible1()V	991	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testAreCompatible2()V	991	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testAreCompatible3()V	991	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testAreCompatible4()V	991	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testOriginalTypes1()V	33	0
org.apache.flink.api.common.operators.SelectorFunctionKeysTest::testOriginalTypes2()V	998	0
org.apache.flink.api.common.operators.GenericDataSourceBaseTest::testDataSourcePlain()V	78	0
org.apache.flink.api.common.operators.GenericDataSourceBaseTest::testDataSourceWithRuntimeContext()V	81	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testBasicType()V	36	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testGenericNonKeyType()V	1	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testKeyGenericType()V	36	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testTupleRangeCheck()V	498	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testStandardTupleKeys()V	59	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testInvalidTuple()V	5	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testTupleNonKeyField()V	985	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testTupleKeyExpansion()V	36	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testPojoKeys()V	999	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testTupleWithNestedPojo()V	999	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testOriginalTypes()V	998	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testNonKeyPojoField()V	985	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testInvalidPojo()V	989	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible1()V	991	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible2()V	991	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible3()V	7	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible4()V	991	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible5()V	991	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible6()V	988	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible7()V	988	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible8()V	991	0
org.apache.flink.api.common.operators.ExpressionKeysTest::testAreCompatible9()V	991	0
org.apache.flink.api.common.operators.base.PartitionMapOperatorTest::testMapPartitionWithRuntimeContext()V	85	0
org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest::testExecuteOnCollection()V	86	0
org.apache.flink.api.common.operators.base.FlatMapOperatorCollectionTest::testExecuteOnCollection(Lorg/apache/flink/api/common/functions/FlatMapFunction;Ljava/util/List;Z)V	57	2
org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest::testJoinPlain()V	448	0
org.apache.flink.api.common.operators.base.InnerJoinOperatorBaseTest::testJoinRich()V	451	0
org.apache.flink.api.common.operators.base.MapOperatorTest::testMapPlain()V	90	0
org.apache.flink.api.common.operators.base.MapOperatorTest::testMapWithRuntimeContext()V	93	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::setup()V	1	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinWithoutMatchingPartners()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinWithFullMatchingKeys()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinWithEmptyLeftInput()V	472	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinWithEmptyRightInput()V	472	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinWithPartialMatchingKeys()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testFullOuterJoinBuildingCorrectCrossProducts()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testLeftOuterJoin()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testRightOuterJoin()V	471	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testThatExceptionIsThrownForOuterJoinTypeNull()V	459	0
org.apache.flink.api.common.operators.base.OuterJoinOperatorBaseTest::testOuterJoin(Ljava/util/List;Ljava/util/List;Ljava/util/List;)V	468	0
org.apache.flink.api.common.ExecutionConfigFromConfigurationTest$TestSpec::testValue(Ljava/lang/Object;)Lorg/apache/flink/api/common/ExecutionConfigFromConfigurationTest$TestSpec;	1	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testIncompatiblePrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testCompatibleAfterMigrationPrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testCompatibleWithReconfiguredSerializerPrecedence()V	1022	38
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testCompatibleAsIsPrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testOuterSnapshotIncompatiblePrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testOuterSnapshotRequiresMigrationPrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testNestedFieldSerializerArityMismatchPrecedence()V	1019	0
org.apache.flink.api.common.typeutils.CompositeTypeSerializerSnapshotTest::testRestoreCompositeTypeSerializer()V	1017	3
org.apache.flink.api.common.typeutils.TypeSerializerUpgradeTestBase$UpgradeVerifier::testDataMatcher()Lorg/hamcrest/Matcher;	1	0
org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtilTest::testSerializerSerialization()V	1128	0
org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtilTest::testSerializerSerializationWithClassNotFound()V	1142	3
org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtilTest::testSerializerSerializationWithInvalidClass()V	1124	2
org.apache.flink.api.common.typeutils.TypeSerializerSerializationUtilTest::testSerializeConfigurationSnapshots()V	1036	0
