[<sun.util.locale.provider.RuleBasedBreakIterator: java.text.CharacterIterator getText()>/new java.text.StringCharacterIterator/0]	<java.text.StringCharacterIterator: java.lang.Object clone()>/java.lang.Object.clone/0	[<sun.util.locale.provider.RuleBasedBreakIterator: java.text.CharacterIterator getText()>/new java.text.StringCharacterIterator/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.util.locale.provider.RuleBasedBreakIterator: void setText(java.text.CharacterIterator)>/new sun.util.locale.provider.RuleBasedBreakIterator$SafeCharIterator/0]	<sun.util.locale.provider.RuleBasedBreakIterator$SafeCharIterator: java.lang.Object clone()>/java.lang.Object.clone/0	[<sun.util.locale.provider.RuleBasedBreakIterator: void setText(java.text.CharacterIterator)>/new sun.util.locale.provider.RuleBasedBreakIterator$SafeCharIterator/0]	<java.lang.Object: java.lang.Object clone()>
[<java.text.BreakIterator: void setText(java.lang.String)>/new java.text.StringCharacterIterator/0]	<java.text.StringCharacterIterator: java.lang.Object clone()>/java.lang.Object.clone/0	[<java.text.BreakIterator: void setText(java.lang.String)>/new java.text.StringCharacterIterator/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.AccessControlContext: void <init>(java.security.ProtectionDomain[])>/java.lang.Object.clone/0	[<java.security.AccessController: java.security.AccessControlContext createWrapper(java.security.DomainCombiner,java.lang.Class,java.security.AccessControlContext,java.security.AccessControlContext,java.security.Permission[])>/new java.security.ProtectionDomain[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger valueOfMulPow52(long,int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FloatingDecimal$ASCIIToBinaryBuffer: double doubleValue()>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger valueOfMulPow52(long,int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FloatingDecimal$ASCIIToBinaryBuffer: double doubleValue()>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.CodeSource: void <init>(java.net.URL,java.security.cert.Certificate[])>/java.lang.Object.clone/0	[<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/new java.security.cert.Certificate[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/java.lang.Object.clone/0	[<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/new java.security.cert.Certificate[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/java.lang.Object.clone/1	[<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/new java.security.cert.Certificate[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm$BasicType: java.lang.invoke.LambdaForm$BasicType[] values()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm$BasicType: void <clinit>()>/new java.lang.invoke.LambdaForm$BasicType[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<org.mockito.cglib.core.TypeUtils: org.mockito.asm.Type[] getTypes(java.lang.Class[])>/new org.mockito.asm.Type[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<org.mockito.cglib.core.TypeUtils: org.mockito.asm.Type[] getTypes(java.lang.Class[])>/new org.mockito.asm.Type[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<org.mockito.cglib.core.TypeUtils: org.mockito.asm.Type[] getTypes(java.lang.Class[])>/new org.mockito.asm.Type[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodTypeForm: void <init>(java.lang.invoke.MethodType)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodTypeForm: java.lang.invoke.MethodType canonicalize(java.lang.invoke.MethodType,int,int)>/java.lang.invoke.MethodTypeForm.canonicalizeAll/0]	<java.lang.invoke.MethodTypeForm: java.lang.Class[] canonicalizeAll(java.lang.Class[],int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class,java.lang.Class[])>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodTypeForm: void <init>(java.lang.invoke.MethodType)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodTypeForm: java.lang.invoke.MethodType canonicalize(java.lang.invoke.MethodType,int,int)>/java.lang.invoke.MethodTypeForm.canonicalizeAll/0]	<java.lang.invoke.MethodTypeForm: java.lang.Class[] canonicalizeAll(java.lang.Class[],int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType methodType(java.lang.Class,java.lang.Class)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodTypeForm: void <init>(java.lang.invoke.MethodType)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodTypeForm: java.lang.invoke.MethodType canonicalize(java.lang.invoke.MethodType,int,int)>/java.lang.invoke.MethodTypeForm.canonicalizeAll/0]	<java.lang.invoke.MethodTypeForm: java.lang.Class[] canonicalizeAll(java.lang.Class[],int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: void <clinit>()>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger valueOfMulPow52(long,int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger leftShift(int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FloatingDecimal$ASCIIToBinaryBuffer: double doubleValue()>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.misc.FDBigInteger: sun.misc.FDBigInteger multByPow52(int,int)>/new sun.misc.FDBigInteger/0]	<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/java.lang.Object.clone/0	[<sun.misc.FDBigInteger: sun.misc.FDBigInteger rightInplaceSub(sun.misc.FDBigInteger)>/new int[]/0]	<java.lang.Object: java.lang.Object clone()>
[<sun.util.locale.provider.DictionaryBasedBreakIterator: void divideUpDictionaryRange(int,int)>/new java.util.Stack/0]	<java.util.Vector: java.lang.Object clone()>/java.lang.Object.clone/0	[<sun.util.locale.provider.DictionaryBasedBreakIterator: void divideUpDictionaryRange(int,int)>/new java.util.Stack/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm: void <init>(java.lang.String,int,java.lang.invoke.LambdaForm$Name[],int,boolean,java.lang.invoke.MethodHandle)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm: int normalize()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.LambdaForm$Name[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodHandles$Lookup: java.lang.invoke.MemberName resolveOrFail(byte,java.lang.Class,java.lang.String,java.lang.invoke.MethodType)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandles$Lookup: java.lang.invoke.MemberName resolveOrFail(byte,java.lang.Class,java.lang.String,java.lang.invoke.MethodType)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm: void createIdentityForms()>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.Class: java.lang.reflect.Method[] copyMethods(java.lang.reflect.Method[])>/new java.lang.reflect.Method[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.Class: java.lang.reflect.Method[] copyMethods(java.lang.reflect.Method[])>/new java.lang.reflect.Method[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.Class: java.lang.reflect.Method[] copyMethods(java.lang.reflect.Method[])>/new java.lang.reflect.Method[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodTypeForm: void <init>(java.lang.invoke.MethodType)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.util.List parameterList()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.MethodType: java.lang.Class[] parameterArray()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodTypeForm: java.lang.invoke.MethodType canonicalize(java.lang.invoke.MethodType,int,int)>/java.lang.invoke.MethodTypeForm.canonicalizeAll/0]	<java.lang.invoke.MethodTypeForm: java.lang.Class[] canonicalizeAll(java.lang.Class[],int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType changeParameterType(int,java.lang.Class)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodType: java.lang.invoke.MethodType makeImpl(java.lang.Class,java.lang.Class[],boolean)>/new java.lang.invoke.MethodType/0]	<java.lang.invoke.MethodType: java.lang.invoke.MethodType asSpreaderType(java.lang.Class,int)>/java.lang.Object.clone/0	[<java.lang.invoke.MethodType: java.lang.invoke.MethodType genericMethodType(int,boolean)>/new java.lang.Class[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm$NamedFunction: void <init>(java.lang.reflect.Method)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.LambdaForm$NamedFunction: void <init>(java.lang.reflect.Method)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.MethodHandles$Lookup: java.lang.invoke.MethodHandle getDirectMethodCommon(byte,java.lang.Class,java.lang.invoke.MemberName,boolean,boolean,java.lang.Class)>/new java.lang.invoke.MemberName/0]	<java.lang.invoke.MemberName: java.lang.invoke.MemberName clone()>/java.lang.Object.clone/0	[<java.lang.invoke.MethodHandles$Lookup: java.lang.invoke.MethodHandle getDirectMethodCommon(byte,java.lang.Class,java.lang.invoke.MemberName,boolean,boolean,java.lang.Class)>/new java.lang.invoke.MemberName/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays$ArrayList: java.lang.Object[] toArray()>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection,java.lang.ClassLoader,java.security.Principal[])>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.security.ProtectionDomain: java.security.Principal[] getPrincipals()>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection,java.lang.ClassLoader,java.security.Principal[])>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[])>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection,java.lang.ClassLoader,java.security.Principal[])>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.util.Arrays: void legacyMergeSort(java.lang.Object[],java.util.Comparator)>/java.lang.Object.clone/0	[<java.security.ProtectionDomain: void <init>(java.security.CodeSource,java.security.PermissionCollection,java.lang.ClassLoader,java.security.Principal[])>/new java.security.Principal[]/0]	<java.lang.Object: java.lang.Object clone()>
[<<unique-context>>]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name cloneWithIndex(int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
[<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] buildEmptyNames(int,java.lang.String)>/new java.lang.invoke.LambdaForm$Name/0]	<java.lang.invoke.LambdaForm$Name: java.lang.invoke.LambdaForm$Name replaceNames(java.lang.invoke.LambdaForm$Name[],java.lang.invoke.LambdaForm$Name[],int,int)>/java.lang.Object.clone/0	[<java.util.Arrays: java.lang.Object[] copyOf(java.lang.Object[],int,java.lang.Class)>/new java.lang.Object[]/0]	<java.lang.Object: java.lang.Object clone()>
